date,ipi_log_d12,ipi_manufacturing_log_d12,ipi_mining_log_d12,ipi_water_electro_gas_log_d12,pi_agriculture_log_d12,pv_eggs_log_d12,pv_meat_log_d12,pv_milk_log_d12,comm_freight_log_d12,rail_load_log_d12,constr_vol_log_d12,build_comis_log_d12,retail_nom_log_d12,retail_nom_food_log_d12,retail_nom_nonfood_log_d12,retail_real_log_d12,retail_real_food_log_d12,retail_real_nonfood_log_d12,market_service_vol_real_log_d12,cpi_log_d12,wholesale_nom_log_d12,wholesale_real_log_d12,loans_deposits_log_d12,credit_debt_log_d12,credit_debt_overdue_log_d12,credit_debt_overdue_gov_log_d12,credit_debt_overdue_suppliers_log_d12,debit_debt_log_d12,debit_debt_overdue_log_d12,debit_debt_overdue_customers_log_d12,wage_debt_overdue_log_d12,ppi_coal_log_d12,ppi_diesel_log_d12,ppi_gas_log_d12,ppi_gasoline_log_d12,ppi_oil_log_d12,ppi_residual_log_d12,ppi_animal_husbandry_log_d12,ppi_eggs_log_d12,ppi_meat_log_d12,ppi_milk_log_d12,ppi_poultry_log_d12,pi_inv_log_d12,pi_inv_construction_log_d12,pi_freight_log_d12,cpi_alchohol_log_d12,cpi_food_log_d12,cpi_nonfood_log_d12,cpi_services_log_d12,labor_demand_log_d12,un_log_d12,un_workload_log_d12,wage_nom_log_d12,wage_real_log_d12,brent_log_d12,neer_log_d12,reer_log_d12,miacr_log_d12,m0_log_d12,m1_log_d12,m2_log_d12,ex_usd_log_d12,im_usd_log_d12
2015-01-01,0.11158864799116675,0.11086903359197997,0.035488128684304954,-0.0190049709083544,0.41467551594382,0.04141005687180943,0.08595596792068605,0.02586113861433681,-0.0398926664916166,0.005178675478451744,0.1476732329080379,0.25593337413720074,0.09311184643462322,0.12576938728903286,0.06289276494162621,-0.04337780644143763,-0.05524023447182902,-0.03486870279144938,0.007477019016039144,0.13959951070161303,0.09878785411807023,0.37985413198658513,0.23564507590085348,0.17776104568497963,0.31931454409791193,0.10153641921942258,0.29378712472414037,0.16495002138852222,0.3738439602233852,0.3900082493796617,0.028826269014320616,-0.012024192966801905,0.02439403126702544,0.18740266993414423,0.08231312748135977,-0.2115980824366801,-0.3093588397890379,0.18808886650445,0.21179737492690798,0.16936656729161292,0.09384825003355424,0.3265876172085491,0.0970077551248405,0.05210799907465269,0.08744758560948629,0.13304396003791474,0.19864446844876937,0.1070932013061654,0.11819074152871245,-0.0714326409191921,-0.01801850550267825,0.09904239780586366,0.046118254344960974,-0.07433296339746942,-0.8170532523239,-0.5466102486518771,-0.4121666881007071,1.029147830282534,0.026263950378643486,-0.011052414855322823,0.014659828297318711,-0.3483720492671072,-0.5456037243621061
2015-02-01,0.06830056097571813,0.0753180493276604,0.015879657295928773,-0.036743795245736344,0.40687059827443584,0.037932078860694496,0.0765400771223348,0.020619287202736203,-0.011434636023629707,-0.006451635281488954,0.22426024601428463,0.3732042458899427,0.0781458882880477,0.12243272037329511,0.03671140927052363,-0.07606713180190461,-0.07872268152523976,-0.07677570346914298,-0.009330099300342454,0.15438538874670105,0.08500900509150178,0.2437163462873766,0.24556481664096452,0.2021700911721389,0.2857964601121825,0.04309463946308645,0.24311330045004542,0.1531110579789825,0.29152436059294917,0.28472190059895564,0.008009654354888873,-0.009852296443011888,0.04290563550362769,0.07684502176076258,0.01134025245193726,-0.14974469078966912,-0.16163696560112228,0.1980194347070503,0.3742382487659217,0.22794521201255336,0.07043101977128963,0.3296503846275183,0.10685035426903511,0.05307840186793111,0.09737815381208748,0.12615755800828055,0.22307167224772595,0.12388371921915642,0.12216688990835234,-0.20784561413444624,0.035091319811270116,0.2714323366814613,0.06836600154193206,-0.0652281964045498,-0.6282643660810487,-0.4874994221905853,-0.3405692841624548,0.9259269586240289,0.00556745979158535,0.017558570634182757,0.03851373195212027,-0.21186285733114651,-0.4462196467276893
2015-03-01,0.08374839202123496,0.0921549557020116,0.03222879529745892,0.014654978810706432,0.40687059827443584,0.049151396698738026,0.08824779859022414,0.021372140275872198,0.008024588730124904,-0.012518218357403299,0.161295815088204,0.2311117209633866,0.06637730167830735,0.12128663503601533,0.015356260146684342,-0.09278061277564564,-0.0796576979561463,-0.10723491095385107,-0.0025635195914688325,0.1563636287588066,0.11639965396568286,0.13756008204838288,0.18775163691871732,0.1803052803400078,0.30192404954895835,0.0981009556450223,0.16222037747286677,0.19495833451309963,0.22952119530895043,0.1820489286570428,0.07584861663150644,0.050366939527419774,0.11419462550240134,0.0568550223542541,0.0268347964807365,0.06520541012527481,-0.08083101845718055,0.17619317144616442,0.32444020071151236,0.2648703793086966,0.06251441519303391,0.2952128938865961,0.09057329093689415,0.057245074562777276,0.09537815314542009,0.12027518810521443,0.2220879043375943,0.1308110106517235,0.12017485737711109,-0.32890002817301234,0.08855339734144496,0.4164487432421282,0.036056800136067935,-0.09851705236121955,-0.6539193104656835,-0.3673013716810658,-0.2194577375085851,0.6408476811570964,-0.004187923977870156,-0.003372097774576588,0.03440414889877985,-0.35533078005248875,-0.47149531556629576
2015-04-01,0.04970694107280149,0.04752280168124301,0.010567298516280133,0.03681331979934477,0.3903733779388592,0.022408291820658732,0.041821494853338415,-0.0007942812172947455,-0.010658175004103043,-0.020782539182527593,0.12698829403558687,0.15082288973458358,0.05467247255173202,0.09995990628062135,0.012430526985225399,-0.10297438096518796,-0.09391455858101239,-0.11335737905823429,-0.021649985482008915,0.15239142889837431,0.08489144258465053,0.02152950794363484,0.18212118641794106,0.17552095896935604,0.2823087229332417,0.1607379851267794,0.12780787317683728,0.192407349276408,0.11631202078779523,0.12600672290124315,0.13727098562781137,0.09416546079586485,0.11946684115747352,0.1596187055804439,0.017667828749518222,0.17113632446186777,-0.23277026804203338,0.15739004448306826,0.23329068455702284,0.2803022769705503,0.04194348085083277,0.25856104888650044,0.10354105370590538,0.05624856227303798,0.1012261230278435,0.12027518810521443,0.21116968173372008,0.1337886803456474,0.11319924364068612,-0.4712164856709453,0.09015109699429757,0.5797464205835539,0.04248752634990893,-0.08797550769075624,-0.5935941415772721,-0.2541460190706335,-0.11133631579655745,0.6013885011907663,-0.010236531424512307,0.0004543466471762514,0.04987151874584583,-0.43644162709493095,-0.5401862688682773
2015-05-01,0.05680996434104735,0.06274379569159816,0.005710562403329789,0.03558103375307997,0.36798801497805833,0.0236666318121852,0.04477582914620282,-0.006530354879549449,-0.035821835876885366,-0.03340192638424888,0.08770903608890901,0.021506205220963803,0.05461474124457233,0.08916035705151248,0.022026526900217114,-0.0980700062500981,-0.0939145585810115,-0.10449469180038928,-0.024744366496756598,0.14742370879643918,0.061137060068316984,-0.1285670168281019,0.12549201582806013,0.15895047420159258,0.21536801835088148,0.1764564373415567,0.044800874520865896,0.1777505532856729,0.1592678560390235,0.14077255388108245,0.10862266625771877,0.10190628078973951,0.0955583594876881,0.19266988470904955,0.032808749160954775,0.13244338983903425,-0.1831078016876564,0.1331953158960113,0.30837044380594936,0.25827677915090064,0.03159293458914547,0.1808657487034715,0.09463451288970148,0.05331457483825108,0.09722211367446132,0.11432868891748793,0.19628106923996924,0.1337886803456474,0.11021861550254819,-0.4604123248439489,0.13353139262452252,0.5804740180558321,0.06327501874284813,-0.060548699670618156,-0.5361574765954709,-0.24784163869181786,-0.11160530025013582,0.4464332551632082,-0.023470068972551772,-0.0015441821952126844,0.05905629815871727,-0.360175692439892,-0.5369942796176908
2015-06-01,0.05582619643091391,0.08447351227701372,-0.006609921984710887,0.04674186389060786,0.33954078040286007,0.02997534531875168,0.04435556710156696,-0.017375837253911897,-0.029852963149681777,-0.034277549355762105,0.11074427395973352,-0.0606246218164348,0.047692804917051745,0.07588623092501123,0.02163780437014573,-0.10006005665810846,-0.09793466449767685,-0.1044946918003884,-0.00625235537769786,0.14343963978156538,0.12214125706137047,-0.22170113004269965,0.12308525111878765,0.1660935712151712,0.25516525800472056,0.12643472330825478,0.06629408182756524,0.17835074025434317,0.20727619063225156,0.19045268450535158,0.18629648940877264,0.09829334843473436,0.08320244909286068,0.18698900984144906,0.09055734703457219,0.17955876693427086,-0.14048799524992006,0.1030725564409023,0.17746689093364765,0.23774817624842903,0.03811049555022983,0.08183569401273871,0.09463451288970237,0.05331457483825108,0.10121413494399878,0.11333613300473555,0.18328738317798177,0.1327921680559081,0.11120920498424436,-0.4561088409269196,0.07847161544149506,0.5827991233910796,0.04830151397815996,-0.07311532227047568,-0.5979996420506035,-0.3411021138651673,-0.20891092226516061,0.4179426296192772,-0.027933059965125295,0.00831892939740797,0.06255685279891843,-0.2996416454396513,-0.5000408409152346
2015-07-01,0.05681385083218693,0.07648146174567572,0.0011646555624196253,0.05164143273176691,0.22290387667709943,0.00624839314886394,0.051932748741643664,-0.019944568872031,0.023960637444843336,-0.003872221682509114,0.06319684428038297,-0.05310982531394837,0.04804699445133487,0.07595760068495938,0.022453668807150606,-0.09909059463355963,-0.09502062649582754,-0.10449469180038928,-0.00924189422606414,0.14642026791970242,0.1230868693467535,-0.3239981914502774,0.14089625500592184,0.16306214251117446,0.2682171913971949,0.07978711661783144,0.08285145612384959,0.17754798208613565,0.18439251217310648,0.13233710335602833,0.3148016873764803,0.1302580672795539,0.12508899512438632,0.19062035960864954,0.1114489678524766,0.12277362136659775,-0.08196987203930917,0.08120289755093513,-0.016915673218129257,0.2590954741020557,0.04116410878975607,0.03355395357503177,0.09065836451006248,0.04931856552486913,0.12389941777508184,0.11234160283822803,0.18128136445111576,0.13378768829740917,0.12686510205679724,-0.4852235067927788,0.07847161544149506,0.6084640933299061,0.041742991155290454,-0.08254441255932754,-0.6353749666018933,-0.3721215800603259,-0.23662152449794682,0.3436157463958338,-0.015303874237565296,0.005660178375176628,0.060155438337721634,-0.5249628315792787,-0.5533837468038509
2015-08-01,0.06480590136352493,0.08452170606424225,0.007122965146050042,0.04968448494480526,0.18611366753057368,0.0031847160675191333,0.05862861316972001,-0.009377161812595958,0.006224344756236455,-0.007554332431780608,0.06473493977178357,-0.09180754925312296,0.04820521994338556,0.06357860492402079,0.0344255408252927,-0.09812019184028209,-0.10381403928821431,-0.09485141552858511,-0.016224466237194868,0.14841428652656674,0.13969113515195986,-0.3869345543005842,0.15234786111532017,0.17437555777502567,0.31013615724505694,0.09349639454286507,0.14003211330703902,0.18818306256449446,0.2616498955583353,0.24250188930728012,0.43181083399328024,0.0787541787915842,0.13223150496478553,0.19945043905692206,0.11189184655705908,0.11885673773054428,-0.24016743420343722,0.0762450291901482,-0.015546723738300017,0.26698347491807084,0.05447584349043666,0.004476007959132389,0.10339739028749229,0.053255578484208144,0.12389941777508273,0.10539368406943073,0.17826173457739625,0.136768316435548,0.13280571358691784,-0.46765124048745665,0.08004270767353638,0.5854691667617566,0.044908163889743946,-0.07937148551875062,-0.781259627847326,-0.4714007027834981,-0.3353399935882475,0.3207584106360013,-0.01638984064755533,0.01158141522015832,0.060875842082674936,-0.5033599402965585,-0.4429498497014208
2015-09-01,0.03938908837940236,0.05268110020858341,0.006114392191165052,0.01766668408558303,0.05477766546948537,0.0017191981311803772,0.04338883311619224,-0.007547205635383136,0.013708905023976925,-0.014347448408141616,0.12455100734685853,-0.055569851154811056,0.03528669225407022,0.0640715922639048,0.009478743954543845,-0.11245001739510663,-0.10074498317079605,-0.12354190799151432,-0.014238368265565349,0.1474207444676896,0.132588502525941,-0.45186898888485416,0.1858040880822891,0.18502636261456118,0.28782226788444376,0.09334835920982254,0.13090601581960648,0.17011002757334026,0.23480480985130914,0.18792580973677442,0.2341847955866445,0.04514655551189595,0.13090809176394735,0.20760049586365348,0.06877744710007683,0.05328006069261093,-0.41519353924568847,0.05852803033620191,0.1204307685788244,0.2111830853735146,0.06083026628318855,-0.04067500753698461,0.11235713165896488,0.050295536855731626,0.12190340912836728,0.10539368406943161,0.17131381580859895,0.14172618479633403,0.12981020460711967,-0.42326973274167123,0.059423420470800625,0.5501257997505751,0.030292260667531323,-0.09304357348714998,-0.7123855423233372,-0.4523191632507304,-0.3152936747090571,0.3382675692398873,-0.025950924646405582,0.02631414595455084,0.06452986878477951,-0.36780361857224086,-0.4362961791861881
2015-10-01,0.028987103335109232,0.021760762554356994,0.01856069934228266,-0.015569003350575983,0.23879079300793116,0.016671843466667724,0.03414384865219233,0.003896952322873126,0.051725848156635834,-0.006502577487567329,0.15793283259600344,-0.12095261041766281,0.031352399711249035,0.06020149752550097,0.005124253760162567,-0.11833816002032904,-0.10660437493468855,-0.13044188608151064,-0.016220529469555878,0.14642818855493722,0.1011773957144051,-0.5391179988778827,0.17709749998161328,0.17897648225986984,0.2654565261954378,0.132546655961983,0.11307845334562572,0.1594581534274795,0.23491050875823039,0.1845872965559181,0.3139916870114847,0.059051142747322594,0.13069823435102457,0.2789483924830263,0.01825255156305694,0.15829379512548236,-0.37186744055367704,0.043668915932451924,0.19550034706016106,0.21675730313214814,0.025758924331768185,-0.05229062893243075,0.10635711365886813,0.05129703919282136,0.11767953801218223,0.10539368406943073,0.16933753058038725,0.14569444397195586,0.12282763259598806,-0.3898153364410364,0.07550755250814523,0.5092800284042105,0.027906242757712363,-0.09602124318107474,-0.5907190167776615,-0.3393732815873234,-0.2040279395738036,0.3015418905777576,-0.0312922308227801,0.015756409420969675,0.05630668198730149,-0.4312389758553099,-0.45952299583976774
2015-11-01,0.03099917644852912,0.03181109840785812,0.015450276927889917,-0.01917911557467633,0.23977942383486983,0.014012373126995215,0.02570478447150304,0.006440448321009207,0.038200309591692516,-0.0009657171199588532,0.19624033727713375,-0.012739025777429802,0.018139648775317596,0.05329511489225336,-0.013903707930813525,-0.12938799620691377,-0.10761294788957265,-0.15046257481240755,-0.018222532140229397,0.141480132937569,0.05891956969051115,-0.6360455435369463,0.140928542646499,0.168513079096277,0.23609384862256988,0.11370971026874699,0.11431811735930175,0.13523274952352082,0.2041855891831963,0.18303264718015289,0.2956068764221458,0.09926293578970746,0.10498784538436645,0.17617113203835366,-0.02987196358431632,0.24500753091580663,-0.3541433791840234,0.04959193423557373,0.2000979934134044,0.20589531878086298,0.045062729115134204,-0.01012237997605503,0.10437101568723772,0.04532092578947999,0.1156855194053179,0.10539368406943073,0.15951426887744358,0.146687986030833,0.11289706439338776,-0.3413131457737606,0.109199291964992,0.46664792139876354,0.024313340054526122,-0.09299552226453756,-0.5846947729928678,-0.24010476470755826,-0.10969233086036212,0.11287384563014502,-0.017627971165692813,0.03638442411678611,0.0751997126787387,-0.3681398555492681,-0.33926740159354374
2015-12-01,-0.009859888746972523,-0.011386450625513689,0.003977875765652783,-0.05023183891626104,0.21949867078251017,0.03184231286609496,0.026863642269548293,0.009230087389419772,0.04127570033223105,0.009606221805440462,0.17049122414256956,-0.08976999942870956,-0.019582670440676075,0.037740327982846544,-0.07137756210218171,-0.1515472943756233,-0.1059545727167972,-0.1927797104036122,-0.021985471669771606,0.1237805558381675,0.07589522610662947,-0.6922016443437045,0.10547523150847837,0.1598977529837935,0.2554342809842254,0.053082969222313814,0.11096808405655967,0.141743959224101,0.12117800809011392,0.056940925019375754,0.47473274261374154,0.011616781170669555,0.07653070527905648,0.08533211546990938,0.0488674574497292,0.1261387727361054,-0.3790966923050121,0.024125327798513396,0.14133172139949046,0.15606402044856793,0.04357311245551898,0.0009635686792215381,0.09749138167370042,0.041312904391940464,0.10875136581631839,0.10241009160254322,0.13609856489659933,0.1279405203308812,0.09811118634829974,-0.20697835340681436,0.09015109699429757,0.3221624756341672,0.029741273735487184,-0.07187623908361207,-0.49475399133803366,-0.1250867000200886,-0.013629199613014897,-0.3346639178644293,-0.01946568984632613,0.03527166985479724,0.08283404830791952,-0.28285470865082907,-0.33442991910714426
2016-01-01,-0.008649967244259038,-0.038785424813628566,0.011250635094732786,0.023516408063611216,0.23510874385358882,0.02036730282443422,0.044405849942557474,0.014023962308644222,0.011189260888921915,-0.028288947691197386,-0.016185324421017278,-0.11980119981262072,0.03820108379313325,0.04521592346387937,0.031456515978799615,-0.06266360828258932,-0.05839316151785834,-0.06825915249948711,-0.02938658715008291,0.09547217457424484,0.04987335569675899,-0.6882061383124913,0.10060493452524177,0.11508546389804408,0.18345117891537477,-0.08263226458026995,0.04285112197298879,0.1259328014157255,0.07622945720746799,-0.012154783596376895,0.5769829734745091,0.1390604341036692,-0.05887720402854768,0.19212819823903615,-0.06163671174893892,0.0966548576470796,-0.4708948154735104,-0.004718044149815803,0.07831090170733646,0.14683421399299235,0.036629705104077814,-0.07866990199068624,0.089678841936907,0.04331691307865526,0.07650626639946356,0.08857587887299445,0.08886086734339926,0.10341746700793664,0.0863000254199564,-0.1602762732539409,0.05310982531394837,0.23908106384881478,0.05445683243815935,-0.03094208035483703,-0.4419258144911953,-0.11043072932760456,-0.02897420433987108,-0.4311458266389887,0.009382051526175772,0.07375033234907136,0.10681537904652672,-0.48672266760489613,-0.21096074252573693
